year,cause,cause.code,state,deaths,population,crude.rate,crude.rate.lower.95.ci,crude.rate.upper.95.ci,percent.total.deaths
1999,Assault by other and unspecified firearm discharge,X95,Utah,22,2113862,1.04075,0.65223,1.5757,0.00422%
1999,Assault by other and unspecified firearm discharge,X95,Virginia,150,6704701,2.23724,1.8792,2.59527,0.02877%
1999,Assault by other and unspecified firearm discharge,X95,Washington,51,5360926,0.95133,0.70833,1.25083,0.00978%
1999,Assault by other and unspecified firearm discharge,X95,West Virginia,46,1799871,2.55574,1.87113,3.409,0.00882%
1999,Assault by other and unspecified firearm discharge,X95,Wisconsin,11,5189819,NaN,0.10581,0.37924,0.00211%
1999,"Handgun discharge, undetermined intent",Y22,California,12,28994903,NaN,0.02138,0.07229,0.00230%
1999,"Other and unspecified firearm discharge, undetermined intent",Y24,California,13,28994903,NaN,0.02387,0.07667,0.00249%
1999,"Other and unspecified firearm discharge, undetermined intent",Y24,Kentucky,11,3980479,NaN,0.13795,0.49447,0.00211%
1999,"Other and unspecified firearm discharge, undetermined intent",Y24,Louisiana,13,4376994,NaN,0.15814,0.50789,0.00249%
1999,"Other and unspecified firearm discharge, undetermined intent",Y24,Texas,20,19819906,0.10091,0.06164,0.15585,0.00384%
1999,Legal intervention involving firearm discharge,Y35.0,Arizona,15,4638201,NaN,0.181,0.5334,0.00288%
1999,Legal intervention involving firearm discharge,Y35.0,California,58,28994903,0.20004,0.15189,0.25859,0.01112%
1999,Legal intervention involving firearm discharge,Y35.0,Florida,12,15397806,NaN,0.04027,0.13613,0.00230%
1999,Legal intervention involving firearm discharge,Y35.0,Maryland,14,5015175,NaN,0.15262,0.46837,0.00269%
1999,Legal intervention involving firearm discharge,Y35.0,Ohio,12,11164200,NaN,0.05554,0.18776,0.00230%
1999,Legal intervention involving firearm discharge,Y35.0,Texas,10,19819906,NaN,0.02419,0.09279,0.00192%
2000,Handgun discharge,W32,California,19,29265926,NaN,0.03909,0.10138,0.00364%
2000,Handgun discharge,W32,Missouri,12,5491466,NaN,0.11291,0.38171,0.00230%
2000,"Rifle, shotgun and larger firearm discharge",W33,Missouri,11,5491466,NaN,0.1,0.35841,0.00211%
2000,"Rifle, shotgun and larger firearm discharge",W33,Ohio,10,11172119,NaN,0.04292,0.16461,0.00192%
2000,Discharge from other and unspecified firearms,W34,Alabama,33,4385841,0.75242,0.51793,1.05668,0.00633%
2000,Discharge from other and unspecified firearms,W34,Arizona,12,4737531,NaN,0.13088,0.44246,0.00230%
2000,Discharge from other and unspecified firearms,W34,California,31,29265926,0.10593,0.07197,0.15035,0.00595%
2000,Discharge from other and unspecified firearms,W34,Florida,13,15600568,NaN,0.04437,0.1425,0.00249%
2000,Discharge from other and unspecified firearms,W34,Georgia,30,7967270,0.37654,0.25405,0.53753,0.00575%
2000,Discharge from other and unspecified firearms,W34,Indiana,18,5993170,NaN,0.178,0.47467,0.00345%
2000,Discharge from other and unspecified firearms,W34,Kentucky,22,3998012,0.55027,0.34485,0.83312,0.00422%
2000,Discharge from other and unspecified firearms,W34,Louisiana,23,4380328,0.52507,0.33285,0.78787,0.00441%
2000,Discharge from other and unspecified firearms,W34,New York,18,17698125,NaN,0.06028,0.16074,0.00345%
2000,Discharge from other and unspecified firearms,W34,North Carolina,26,7813143,0.33277,0.21738,0.48759,0.00499%
2000,Discharge from other and unspecified firearms,W34,Ohio,22,11172119,0.19692,0.12341,0.29814,0.00422%
2000,Discharge from other and unspecified firearms,W34,Oklahoma,15,3083539,NaN,0.27226,0.80233,0.00288%
2000,Discharge from other and unspecified firearms,W34,Pennsylvania,38,12019145,0.31616,0.22374,0.43396,0.00729%
2000,Discharge from other and unspecified firearms,W34,South Carolina,14,3954744,NaN,0.19354,0.59396,0.00269%
2000,Discharge from other and unspecified firearms,W34,Tennessee,38,5607483,0.67767,0.47956,0.93015,0.00729%
2000,Discharge from other and unspecified firearms,W34,Texas,44,20065237,0.21928,0.15933,0.29438,0.00844%
2000,Intentional self-harm by handgun discharge,X72,Alabama,80,4385841,1.82405,1.44636,2.2702,0.01534%
2000,Intentional self-harm by handgun discharge,X72,Alaska,25,487431,5.12893,3.31919,7.57133,0.00479%
2000,Intentional self-harm by handgun discharge,X72,Arizona,71,4737531,1.49867,1.17048,1.89036,0.01362%
2000,Intentional self-harm by handgun discharge,X72,Arkansas,22,2629021,0.83681,0.52442,1.26694,0.00422%
2000,Intentional self-harm by handgun discharge,X72,California,763,29265926,2.60713,2.42213,2.79212,0.14634%
2000,Intentional self-harm by handgun discharge,X72,Colorado,95,4130308,2.30007,1.8609,2.81172,0.01822%
2000,Intentional self-harm by handgun discharge,X72,Florida,189,15600568,1.21149,1.03877,1.38422,0.03625%
2000,Intentional self-harm by handgun discharge,X72,Georgia,64,7967270,0.80329,0.61863,1.02578,0.01227%
2000,Intentional self-harm by handgun discharge,X72,Idaho,31,1258118,2.464,1.67416,3.49745,0.00595%
2000,Intentional self-harm by handgun discharge,X72,Illinois,76,11915322,0.63783,0.50254,0.79835,0.01458%
2000,Intentional self-harm by handgun discharge,X72,Indiana,60,5993170,1.00114,0.76398,1.28867,0.01151%
2000,Intentional self-harm by handgun discharge,X72,Iowa,39,2875461,1.3563,0.96447,1.85411,0.00748%
2000,Intentional self-harm by handgun discharge,X72,Kansas,26,2604592,0.99824,0.65208,1.46265,0.00499%
2000,Intentional self-harm by handgun discharge,X72,Kentucky,44,3998012,1.10055,0.79966,1.47743,0.00844%
2000,Intentional self-harm by handgun discharge,X72,Maine,49,1256432,3.89993,2.88521,5.15591,0.00940%
2000,Intentional self-harm by handgun discharge,X72,Massachusetts,12,6068763,NaN,0.10217,0.3454,0.00230%
2000,Intentional self-harm by handgun discharge,X72,Michigan,15,9668768,NaN,0.08683,0.25588,0.00288%
2000,Intentional self-harm by handgun discharge,X72,Minnesota,12,4701600,NaN,0.13188,0.44584,0.00230%
2000,Intentional self-harm by handgun discharge,X72,Mississippi,77,2811195,2.73905,2.1616,3.42335,0.01477%
2000,Intentional self-harm by handgun discharge,X72,Missouri,192,5491466,3.49633,3.00177,3.99089,0.03682%
2000,Intentional self-harm by handgun discharge,X72,Montana,15,836440,NaN,1.0037,2.9578,0.00288%
2000,Intentional self-harm by handgun discharge,X72,Nevada,78,1854942,4.20498,3.32387,5.24803,0.01496%
2000,Intentional self-harm by handgun discharge,X72,New Hampshire,11,1214383,NaN,0.45218,1.62075,0.00211%
2000,Intentional self-harm by handgun discharge,X72,New Jersey,15,7871299,NaN,0.10666,0.31431,0.00288%
2000,Intentional self-harm by handgun discharge,X72,New Mexico,112,1608525,6.9629,5.67335,8.25245,0.02148%
2000,Intentional self-harm by handgun discharge,X72,North Carolina,19,7813143,NaN,0.14641,0.37975,0.00364%
2000,Intentional self-harm by handgun discharge,X72,Ohio,69,11172119,0.61761,0.48054,0.78162,0.01323%
2000,Intentional self-harm by handgun discharge,X72,Oregon,183,3241511,5.64552,4.82755,6.46348,0.03510%
2000,Intentional self-harm by handgun discharge,X72,Pennsylvania,34,12019145,0.28288,0.1959,0.3953,0.00652%
2000,Intentional self-harm by handgun discharge,X72,South Carolina,25,3954744,0.63215,0.4091,0.93318,0.00479%
2000,Intentional self-harm by handgun discharge,X72,South Dakota,18,684634,NaN,1.55819,4.15517,0.00345%
2000,Intentional self-harm by handgun discharge,X72,Tennessee,44,5607483,0.78467,0.57014,1.05337,0.00844%
2000,Intentional self-harm by handgun discharge,X72,Texas,145,20065237,0.72264,0.60502,0.84027,0.02781%
2000,Intentional self-harm by handgun discharge,X72,Utah,83,2140088,3.87835,3.08906,4.80779,0.01592%
2000,Intentional self-harm by handgun discharge,X72,Virginia,164,6763125,2.42491,2.05378,2.79605,0.03145%
2000,Intentional self-harm by handgun discharge,X72,Washington,243,5396934,4.50256,3.93643,5.06868,0.04661%
2000,Intentional self-harm by handgun discharge,X72,West Virginia,15,1793798,NaN,0.46802,1.37921,0.00288%
2000,Intentional self-harm by handgun discharge,X72,Wisconsin,145,5213230,2.78139,2.32866,3.23411,0.02781%
2000,Intentional self-harm by handgun discharge,X72,Wyoming,16,478036,NaN,1.91313,5.43537,0.00307%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Alabama,36,4385841,0.82082,0.5749,1.13636,0.00690%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Alaska,14,487431,NaN,1.57026,4.81907,0.00269%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Arizona,33,4737531,0.69657,0.47948,0.97824,0.00633%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Arkansas,30,2629021,1.14111,0.76991,1.629,0.00575%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,California,219,29265926,0.74831,0.6492,0.84742,0.04200%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Colorado,46,4130308,1.11372,0.81539,1.48554,0.00882%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Connecticut,11,3300922,NaN,0.16635,0.59626,0.00211%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Delaware,10,762474,NaN,0.62893,2.41194,0.00192%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Florida,129,15600568,0.82689,0.6842,0.96959,0.02474%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Georgia,53,7967270,0.66522,0.4983,0.87012,0.01017%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Idaho,15,1258118,NaN,0.66729,1.96645,0.00288%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Illinois,64,11915322,0.53712,0.41365,0.6859,0.01227%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Indiana,51,5993170,0.85097,0.63361,1.11887,0.00978%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Iowa,60,2875461,2.08662,1.59232,2.6859,0.01151%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Kansas,28,2604592,1.07502,0.71434,1.55371,0.00537%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Kentucky,43,3998012,1.07553,0.77836,1.44873,0.00825%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Louisiana,32,4380328,0.73054,0.49969,1.0313,0.00614%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Maine,30,1256432,2.38771,1.61099,3.4086,0.00575%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Maryland,37,5047198,0.73308,0.51615,1.01046,0.00710%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Massachusetts,26,6068763,0.42842,0.27986,0.62774,0.00499%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Michigan,118,9668768,1.22042,1.00022,1.44063,0.02263%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Minnesota,48,4701600,1.02093,0.75275,1.3536,0.00921%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Mississippi,41,2811195,1.45845,1.04662,1.97855,0.00786%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Missouri,162,5491466,2.95003,2.49575,3.40431,0.03107%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Nebraska,23,1669371,1.37776,0.87338,2.06732,0.00441%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Nevada,27,1854942,1.45557,0.95924,2.11778,0.00518%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,New Hampshire,16,1214383,NaN,0.75309,2.13961,0.00307%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,New Jersey,26,7871299,0.33031,0.21577,0.48399,0.00499%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,New Mexico,42,1608525,2.61109,1.88184,3.52943,0.00806%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,New York,108,17698125,0.61023,0.49514,0.72532,0.02071%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,North Carolina,54,7813143,0.69114,0.51921,0.90179,0.01036%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,North Dakota,16,605162,NaN,1.51124,4.29357,0.00307%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Ohio,74,11172119,0.66236,0.5201,0.83154,0.01419%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Oklahoma,32,3083539,1.03777,0.70983,1.46502,0.00614%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Oregon,70,3241511,2.15949,1.68343,2.72838,0.01343%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Pennsylvania,86,12019145,0.71553,0.57233,0.88367,0.01649%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Rhode Island,11,1013939,NaN,0.54157,1.94115,0.00211%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,South Carolina,42,3954744,1.06202,0.76541,1.43554,0.00806%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,South Dakota,27,684634,3.94371,2.59895,5.73791,0.00518%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Tennessee,54,5607483,0.963,0.72343,1.2565,0.01036%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Texas,197,20065237,0.9818,0.8447,1.1189,0.03778%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Utah,48,2140088,2.2429,1.65373,2.97375,0.00921%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Vermont,10,600014,NaN,0.79921,3.065,0.00192%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Virginia,83,6763125,1.22724,0.97749,1.52135,0.01592%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Washington,86,5396934,1.5935,1.27459,1.96795,0.01649%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,West Virginia,27,1793798,1.50519,0.99193,2.18997,0.00518%
2000,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Wisconsin,130,5213230,2.49366,2.06499,2.92232,0.02493%
2000,Intentional self-harm by other and unspecified firearm discharge,X74,Alabama,309,4385841,7.0454,6.25983,7.83096,0.05926%
2000,Intentional self-harm by other and unspecified firearm discharge,X74,Alaska,22,487431,4.51346,2.82854,6.83342,0.00422%
2000,Intentional self-harm by other and unspecified firearm discharge,X74,Arizona,365,4737531,7.70444,6.91403,8.49484,0.07001%
2000,Intentional self-harm by other and unspecified firearm discharge,X74,Arkansas,192,2629021,7.3031,6.27007,8.33613,0.03682%
2000,Intentional self-harm by other and unspecified firearm discharge,X74,California,428,29265926,1.46245,1.3239,1.601,0.08209%
2000,Intentional self-harm by other and unspecified firearm discharge,X74,Colorado,202,4130308,4.89068,4.21623,5.56513,0.03874%
2000,Intentional self-harm by other and unspecified firearm discharge,X74,Connecticut,100,3300922,3.02946,2.43568,3.62323,0.01918%
2000,Intentional self-harm by other and unspecified firearm discharge,X74,Delaware,29,762474,3.80341,2.54722,5.46234,0.00556%
2000,Intentional self-harm by other and unspecified firearm discharge,X74,Florida,861,15600568,5.51903,5.15038,5.88768,0.16514%
2000,Intentional self-harm by other and unspecified firearm discharge,X74,Georgia,464,7967270,5.82383,5.29391,6.35374,0.08899%
2000,Intentional self-harm by other and unspecified firearm discharge,X74,Hawaii,14,390772,NaN,1.95867,6.01108,0.00269%
2000,Intentional self-harm by other and unspecified firearm discharge,X74,Idaho,57,1258118,4.53058,3.43141,5.86991,0.01093%
2000,Intentional self-harm by other and unspecified firearm discharge,X74,Illinois,289,11915322,2.42545,2.14581,2.70509,0.05543%
2000,Intentional self-harm by other and unspecified firearm discharge,X74,Indiana,298,5993170,4.97233,4.40777,5.53688,0.05716%
2000,Intentional self-harm by other and unspecified firearm discharge,X74,Iowa,57,2875461,1.98229,1.50137,2.5683,0.01093%
2000,Intentional self-harm by other and unspecified firearm discharge,X74,Kansas,129,2604592,4.95279,4.0981,5.80749,0.02474%
2000,Intentional self-harm by other and unspecified firearm discharge,X74,Kentucky,284,3998012,7.10353,6.27736,7.9297,0.05447%
2000,Intentional self-harm by other and unspecified firearm discharge,X74,Louisiana,289,4380328,6.59768,5.83701,7.35835,0.05543%
2000,Intentional self-harm by other and unspecified firearm discharge,X74,Maine,18,1256432,NaN,0.84906,2.26417,0.00345%
2000,Intentional self-harm by other and unspecified firearm discharge,X74,Maryland,198,5047198,3.92297,3.37653,4.4694,0.03798%
2000,Intentional self-harm by other and unspecified firearm discharge,X74,Massachusetts,67,6068763,1.10401,0.8556,1.40205,0.01285%
2000,Intentional self-harm by other and unspecified firearm discharge,X74,Michigan,388,9668768,4.01292,3.61362,4.41222,0.07442%
2000,Intentional self-harm by other and unspecified firearm discharge,X74,Minnesota,153,4701600,3.25421,2.73856,3.76986,0.02934%
